"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId"
"2025-06-30 07:42:18",1751269338238,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",-1,"v9lxf-1751269338018-32deafb0bbc3","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJTY6ANDWB014DVD7B371",""
"2025-06-30 07:42:18",1751269338237,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/favicon.ico","GET","",500,"gtzrv-1751269338200-21587428a825","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",160,"iad1",88,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJV3XBMHK4EBG8EJ2VSXV",""
"2025-06-30 07:42:18",1751269338162,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",-1,"67knl-1751269337949-1dfb1841c1c9","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJTW08BQTQMEP7HPV8KWC",""
"2025-06-30 07:42:18",1751269338139,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",-1,"fn8jj-1751269337922-671c6767f39f","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJTV7TVRRXBDVJK1HYF6V",""
"2025-06-30 07:42:18",1751269338124,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",-1,"j5fwh-1751269337904-e7046edd99d1","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJTTT0SR46BQ96R1Y573Z",""
"2025-06-30 07:42:18",1751269338054,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",500,"v9lxf-1751269338018-32deafb0bbc3","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",164,"iad1",89,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJTY6ANDWB014DVD7B371",""
"2025-06-30 07:42:17",1751269337984,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",500,"67knl-1751269337949-1dfb1841c1c9","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",161,"iad1",88,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJTW08BQTQMEP7HPV8KWC",""
"2025-06-30 07:42:17",1751269337959,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",500,"fn8jj-1751269337922-671c6767f39f","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",163,"iad1",88,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJTV7TVRRXBDVJK1HYF6V",""
"2025-06-30 07:42:17",1751269337946,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",500,"j5fwh-1751269337904-e7046edd99d1","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",159,"iad1",88,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJTTT0SR46BQ96R1Y573Z",""
"2025-06-30 07:42:17",1751269337902,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",-1,"28ntg-1751269337464-2770b6e7396d","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJTFWB4D2EW72EFVXDCPF",""
"2025-06-30 07:42:17",1751269337787,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",-1,"gvl7j-1751269336941-cbd355f660a9","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJT33KKSN1GBPPQG6GS6J",""
"2025-06-30 07:42:17",1751269337779,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",-1,"vvzh9-1751269337447-48ac9c4817e3","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJTG48NS6VCQRJ7B56C7E",""
"2025-06-30 07:42:17",1751269337741,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",-1,"b5m74-1751269336985-05d63aff1ea0","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJT32MWFY5ABKVQFD1H9P",""
"2025-06-30 07:42:17",1751269337732,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",-1,"bfwmv-1751269336933-59348365bebc","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJT313RDT8YBJEADJ6XMZ",""
"2025-06-30 07:42:17",1751269337603,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",500,"vvzh9-1751269337447-48ac9c4817e3","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",163,"iad1",89,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJTG48NS6VCQRJ7B56C7E",""
"2025-06-30 07:42:17",1751269337596,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",500,"28ntg-1751269337464-2770b6e7396d","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",154,"iad1",89,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJTFWB4D2EW72EFVXDCPF",""
"2025-06-30 07:42:17",1751269337363,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",-1,"mq7jc-1751269337058-d316c49b3b8b","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'dotenv' imported from /var/task/server/index.js
    at Object.getPackageJSONURL (node:internal/modules/package_json_reader:268:9)
    at packageResolve (node:internal/modules/esm/resolve:774:81)
    at moduleResolve (node:internal/modules/esm/resolve:860:18)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:780:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:704:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:687:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:305:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:137:49) {
  code: 'ERR_MODULE_NOT_FOUND'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJT32MWFY5ABKVMJJNRE0",""
"2025-06-30 07:42:17",1751269337187,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",500,"gvl7j-1751269336941-cbd355f660a9","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",193,"iad1",88,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJT33KKSN1GBPPQG6GS6J",""
"2025-06-30 07:42:17",1751269337186,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",500,"mq7jc-1751269337058-d316c49b3b8b","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",160,"iad1",88,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJT32MWFY5ABKVMJJNRE0",""
"2025-06-30 07:42:17",1751269337186,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",500,"b5m74-1751269336985-05d63aff1ea0","vercel-favicon/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",164,"iad1",89,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJT32MWFY5ABKVQFD1H9P",""
"2025-06-30 07:42:17",1751269337185,"mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app/","GET","",500,"bfwmv-1751269336933-59348365bebc","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server/index.js","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","mern-project-reminisce-n0ozxj6ak-jenil-prajapatis-projects.vercel.app","dpl_FHvgRkCvU6rf9TBuzFfC1h9hgwKE",163,"iad1",89,2048,"","prj_vK7PLNuC1ClfPDhlAzjb7TWPopIJ","","","01JYZWJT313RDT8YBJEADJ6XMZ",""
